Date,Stock,GapSize,MarketCap,OpenAdjusted,OpenUnadjusted,PreVolume,PreRVOL,Pre$Volume,PreHigh,Open/PreHigh,Weekday,GapSizeRel,MaxGain/Gap,PreBreakTime,HODTime,Day1/Gap,Day1,Day2,Overnight,2Day,Volume,$volume,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum,AF6M,AF12M,Price935,Price945,Price1000,Price1100,Price1300,Price1500,Change935/Gap,Change945/Gap,Change1000/Gap,Change1100/Gap,Change1300/Gap,Change1500/Gap
2017-02-03,AMRS,19.97333925794267,151345289.589,8.1,,18789.5999,0.006986637130546738,,8.1015,0.9988888888888889,4,2.4339658029459605,0.05561735261401638,09:30:00,09:30:00,0.5450500556173523,0.09074074074074068,0.029444444444444356,-0.058703703703703626,0.0614814814814814,5477037.0,42351188.6025,0.009074074074074068,0.0029444444444444357,-0.005870370370370363,0.0061481481481481404,0.2537869587117011,0.11672150867191657,-0.11365605152924649,0.25685241585437124,,,7.7265,7.4985,7.845,7.6365,7.6245,7.3755,-0.2769744160177976,-0.4460511679644048,-0.1890989988876529,-0.3437152391546162,-0.3526140155728584,-0.5372636262513906
2017-02-03,RDIB,19.976498237367824,443603297.7,20.42,20.42,0.0,,,,,4,3.904421992716028,0.0,,09:32:00,0.02352941176470641,0.003917727717923695,0.06317335945151807,0.11263467189030366,0.17972575905974542,661.0,13471.180000000002,0.00039177277179236946,0.006317335945151808,0.011263467189030367,0.017972575905974543,0.25417873148349346,0.12303884461706838,-0.10239258434021611,0.2748249917603458,,,0.0,20.35,0.0,0.0,0.0,0.0,,-0.020588235294117716,,,,
2017-02-06,OPTT,16.030534351145032,157003616.13,60.8,3.04,924.7,0.0015389067820572157,,67.8,0.5454545454545452,0,1.7688035450823067,1.023809523809525,09:30:00,09:30:00,0.547619047619047,0.07565789473684202,0.03947368421052641,0.0,0.11513157894736843,3730262.0,218220327.0,0.007565789473684203,0.003947368421052641,0.0,0.011513157894736843,0.26174452095717765,0.12698621303812102,-0.10239258434021611,0.28633814965508264,,,58.8,61.4,63.4,62.76,60.4,0.0,-0.23809523809523814,0.0714285714285716,0.30952380952380976,0.23333333333333348,-0.04761904761904746,
2017-02-06,RCON,20.45454545454546,36446035.050000004,7.95,1.59,17287.2,0.10741908243404215,,8.95,0.5744680851063834,0,2.345577219112636,0.2962962962962958,,09:38:00,0.8888888888888886,0.15094339622641512,0.006289308176100718,-0.01886792452830193,0.1383647798742139,957848.0,7040182.8,0.015094339622641513,0.0006289308176100719,-0.0018867924528301932,0.01383647798742139,0.27683886057981916,0.12761514385573108,-0.1042793767930463,0.300174627642504,,,7.4,7.5995,7.2425,0.0,0.0,0.0,-0.4074074074074071,-0.2596296296296297,-0.5240740740740742,,,
2017-02-08,DFFN,41.55251141552512,435199804.83,93.0,6.2,14926.400200000002,0.020430549628096224,,100.05,0.7947598253275111,2,4.061580866929482,0.37912087912087894,09:30:00,09:30:00,1.0604395604395607,0.3112903225806452,-0.038709677419354854,0.025806451612903212,0.29838709677419356,3535764.0,277645868.1,0.031129032258064522,-0.0038709677419354856,0.0025806451612903213,0.029838709677419358,0.30796789283788367,0.1237441761137956,-0.10169873163175598,0.3300133373199234,,,84.75,80.85,77.5485,0.0,0.0,68.325,-0.30219780219780223,-0.4450549450549453,-0.5659890109890109,,,-0.9038461538461539
2017-02-09,JAGX,51.40379244450977,47475738.5,1081.5,1.03,782.4074,0.0002576451456412346,,1302.0,0.6247989994639986,3,4.546428897377334,0.5839290820703463,,13:57:00,0.0,0.0,0.0970873786407767,0.019417475728155338,0.11650485436893204,16554810.0,17904027015.0,0.0,0.00970873786407767,0.001941747572815534,0.011650485436893204,0.30796789283788367,0.13345291397787326,-0.09975698405894044,0.3416638227568166,,,1102.5,1006.425,1008.525,954.345,1176.0,1102.5,0.05719187875321705,-0.2044609665427511,-0.19874177866742931,-0.3462968258507292,0.2573634543894767,0.05719187875321705
2017-02-09,AVNW,19.966722129783697,154529808.74,7.21,14.42,1000.0,0.03011240962513061,,7.25,0.967741935483871,3,4.202322637031324,0.1666666666666668,09:35:00,09:36:00,0.2499999999999998,0.041608876560332846,-0.004160887656033322,-0.0020804438280165993,0.035367545076282925,156532.0,1105115.9200000002,0.004160887656033284,-0.0004160887656033322,-0.00020804438280165995,0.0035367545076282927,0.31212878049391696,0.13303682521226992,-0.0999650284417421,0.3452005772644449,,,7.3,7.06,0.0,7.1,6.998,0.0,0.07499999999999987,-0.12500000000000028,,-0.09166666666666692,-0.17666666666666642,
2017-02-09,BIOC,26.035502958579883,36884518.74,639.0,2.13,1681.5766999999998,0.000578105524422134,,651.0,0.9166666666666671,3,2.87456626990408,0.3409090909090909,09:36:00,13:45:00,-0.13636363636363635,-0.028169014084507043,0.04225352112676056,-0.1267605633802817,-0.11267605633802817,17867227.0,11577963096.0,-0.0028169014084507044,0.004225352112676057,-0.01267605633802817,-0.011267605633802818,0.30931187908546626,0.13726217732494597,-0.11264108477977026,0.3339329716306421,,,645.0,596.97,645.0,629.97,617.97,654.03,0.045454545454545456,-0.3184090909090907,0.045454545454545456,-0.0684090909090907,-0.1593181818181816,0.11386363636363615
2017-02-10,PLSE,25.82781456953642,277052496.05,9.5,9.5,11824.0,0.19444618031002195,,10.13,0.7558139534883718,4,3.505452289245335,0.3076923076923075,,09:30:00,0.0769230769230771,0.015789473684210565,-0.23052631578947363,-0.03157894736842113,-0.24631578947368418,438547.0,4133305.475,0.0015789473684210565,-0.023052631578947366,-0.003157894736842113,-0.02463157894736842,0.3108908264538873,0.1142095457459986,-0.11579897951661237,0.3093013926832737,,,9.8404,9.5,9.62,0.0,0.0,9.1999,0.1745641025641029,0.0,0.06153846153846113,,,-0.15389743589743612
2017-02-13,BRN,17.421379991861883,15963106.25,2.02,2.02,0.0,0.0,,,,0,2.0097478124722685,0.0,,09:31:00,1.1011011011011012,0.1633663366336634,4.950495049504405e-05,-0.03960396039603964,0.12381188118811881,16038.0,29750.489999999998,0.01633663366336634,4.950495049504406e-06,-0.003960396039603964,0.012381188118811882,0.3272274601172537,0.11421449624104811,-0.11975937555621634,0.3216825808020856,,,1.8,0.0,0.0,0.0,0.0,0.0,-0.7340674007340672,,,,,
2017-02-13,ZSAN,75.0,201189888.1,42.0,2.1,134328.3,0.026952742694481308,,45.6,0.8333333333333331,0,8.434381018247498,0.6888888888888888,09:30:00,09:36:00,0.4444444444444444,0.19047619047619047,-0.08095238095238091,-0.07142857142857142,0.038095238095238126,46782683.0,1777741954.0,0.01904761904761905,-0.008095238095238091,-0.007142857142857143,0.003809523809523813,0.3462750791648727,0.10611925814581002,-0.12690223269907347,0.32549210461160943,,,48.8,45.334,40.0,42.29,47.0,39.2,0.3777777777777776,0.1852222222222224,-0.1111111111111111,0.016111111111111062,0.2777777777777778,-0.1555555555555554
2017-02-13,MYSZ,40.77922077922078,263088057.91000003,81.3,5.42,163.33339999999998,0.0014351675059464236,,78.75,1.1214285714285717,0,4.238192674454764,7.1847133757961785,09:30:00,14:37:00,-3.535031847133759,-1.0239852398523988,0.4833948339483395,0.08671586715867173,-0.4538745387453875,996527.0,122498081.47500001,-0.10239852398523988,0.04833948339483395,0.008671586715867173,-0.045387453874538755,0.24387655517963283,0.15445874154064398,-0.11823064598320629,0.2801046507370707,,,76.9005,0.0,87.0,135.405,117.0,182.6385,-0.186815286624204,,0.2420382165605097,2.2974522292993633,1.5159235668789812,4.30312101910828
2017-02-14,AXSM,16.30434782608696,179035731.75,5.35,5.35,13126.0,0.20202548790248107,,5.6,0.7499999999999999,1,2.4519095092870824,0.0,,09:30:00,0.7999999999999995,0.11214953271028032,0.028037383177569996,-0.018691588785046665,0.12149532710280364,215197.0,1086744.8499999999,0.011214953271028033,0.0028037383177569996,-0.0018691588785046667,0.012149532710280365,0.25509150845066086,0.15726247985840097,-0.12009980486171096,0.29225418344735105,,,5.15,4.9642,0.0,4.7,0.0,0.0,-0.2666666666666657,-0.5143999999999996,,-0.8666666666666659,,
2017-02-15,CIDM,19.402985074626855,295531910.57,1.6,1.6,38605.0,0.04136821472337678,,1.66,0.8125000000000002,2,2.09587031350007,2.1923076923076916,09:37:00,10:02:00,-0.3461538461538456,-0.05624999999999991,-0.03125000000000003,0.15,0.06250000000000006,8476113.0,13943205.885,-0.005624999999999991,-0.0031250000000000028,0.015,0.0062500000000000056,0.24946650845066087,0.15413747985840098,-0.10509980486171096,0.2985041834473511,,,1.5578,1.85,2.065,1.84,0.0,1.63,-0.16230769230769235,0.9615384615384615,1.7884615384615379,0.923076923076923,,0.11538461538461463
2017-02-15,EVOK,53.25670498084292,111032032.0,4.0,4.0,1154499.0,0.496528747103992,,4.65,0.6813725490196079,2,7.518607304302112,0.3956834532374099,,10:10:00,0.43165467625899284,0.15000000000000002,0.06499999999999995,0.03749999999999998,0.25249999999999995,20998573.0,77694720.10000001,0.015000000000000003,0.006499999999999995,0.003749999999999998,0.025249999999999995,0.2644665084506609,0.160637479858401,-0.10134980486171095,0.3237541834473511,,,4.05,3.812,3.97,4.017,3.9201,3.545,0.0359712230215826,-0.1352517985611512,-0.0215827338129495,0.01223021582733838,-0.0574820143884891,-0.3273381294964029
2017-02-15,GRPN,16.13756613756614,137160218.88,87.8,4.39,259305.25,0.016837058840816446,,89.6,0.8714285714285719,2,3.123256250467598,0.5245901639344266,09:56:00,14:44:00,-0.4098360655737704,-0.05694760820045558,-0.022779043280182234,0.02505694760820049,-0.054669703872437324,83032013.0,7497790773.9,-0.0056947608200455585,-0.0022779043280182236,0.002505694760820049,-0.0054669703872437326,0.25877174763061533,0.15835957553038277,-0.0988441101008909,0.3182872130601073,,,88.4,88.2,91.5,91.1,92.4,92.6,0.049180327868853145,0.0327868852459021,0.30327868852459033,0.2704918032786882,0.37704918032786944,0.39344262295081933
2017-02-17,TOPS,50.0,128258949.84,405000000.0,4.5,0.008900000000000002,5.0522817495177496e-09,,441000000.0,0.7894736842105263,4,4.24996596725679,0.3,09:30:00,09:30:00,0.8533333333333334,0.28444444444444444,0.12666666666666668,-0.006666666666666667,0.40444444444444444,15001419.0,5211492960600000.0,0.028444444444444446,0.012666666666666668,-0.0006666666666666668,0.04044444444444445,0.2872161920750598,0.17102624219704943,-0.09951077676755757,0.35873165750455177,,,410409000.0,400500000.0,357750000.0,382068000.0,335232000.0,303210000.0,0.04006666666666667,-0.03333333333333333,-0.35,-0.16986666666666667,-0.5168,-0.754
2017-02-21,DCTH,33.54430379746836,1250569.1300000001,25773650.0,0.211,0.0146,1.472098366822815e-09,,31514700.0,0.53,1,3.243811203236289,0.5188679245283019,,11:36:00,0.7735849056603774,0.1943127962085308,0.08388625592417062,-0.17061611374407584,0.10758293838862559,46224565.0,1075625982109875.0,0.019431279620853083,0.008388625592417062,-0.017061611374407586,0.01075829383886256,0.30664747169591283,0.1794148677894665,-0.11657238814196516,0.36948995134341434,,,25651500.0,22597750.0,23941400.0,25675930.0,27337170.0,22353450.0,-0.018867924528301886,-0.49056603773584906,-0.2830188679245283,-0.01509433962264151,0.24150943396226415,-0.5283018867924528
2017-02-22,DCTH,21.176470588235286,1385189.2186999999,25162900.0,0.206,0.021599999999999994,1.7943681214486823e-09,,26262250.0,0.7999999999999998,2,2.0478133322983356,0.3194444444444444,09:58:00,10:03:00,0.49166666666666664,0.08592233009708738,-0.018446601941747572,0.10825242718446602,0.17572815533980582,27578166.0,664133877395835.0,0.008592233009708738,-0.0018446601941747574,0.010825242718446603,0.017572815533980584,0.31523970470562157,0.17757020759529174,-0.10574714542351855,0.38706276687739494,,,22475600.0,25077395.0,26311110.0,24197915.0,22854265.0,21913710.0,-0.6111111111111112,-0.019444444444444445,0.2611111111111111,-0.21944444444444444,-0.525,-0.7388888888888889
2017-02-22,ONCS,19.285714285714285,59787198.160000004,16.7,1.67,23062.9,0.022516452712412992,,19.0,0.5399999999999998,2,2.398859926242357,0.07407407407407383,,09:30:00,0.5555555555555557,0.08982035928143713,0.07784431137724555,-0.01796407185628747,0.14970059880239522,3675125.0,58618243.75,0.008982035928143712,0.007784431137724555,-0.001796407185628747,0.014970059880239523,0.3242217406337653,0.1853546387330163,-0.1075435526091473,0.40203282675763446,,,16.162,15.6,15.3,14.685,15.05,15.099,-0.1992592592592594,-0.4074074074074074,-0.5185185185185182,-0.746296296296296,-0.6111111111111107,-0.5929629629629628
2017-02-22,EVK,19.521912350597614,38586072.76,2.4,2.4,0.0,0.0,,,,2,2.325372217321597,1.001275510204082,,13:32:00,-0.5229591836734697,-0.0854166666666667,0.062499999999999965,-0.16458333333333336,-0.18750000000000008,13502.0,33788.755,-0.00854166666666667,0.006249999999999997,-0.016458333333333335,-0.01875000000000001,0.31568007396709863,0.1916046387330163,-0.12400188594248064,0.3832828267576345,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017-02-23,EVK,15.163147792706333,42215089.2,3.0,3.0,0.0,0.0,,,,3,1.8061735946284594,0.0,,09:46:00,0.3797468354430377,0.04999999999999997,-0.016666666666666607,0.0,0.03333333333333336,16236.0,47490.299999999996,0.0049999999999999975,-0.001666666666666661,0.0,0.003333333333333336,0.32068007396709863,0.18993797206634966,-0.12400188594248064,0.38661616009096783,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017-02-24,RH,15.720524017467241,672829528.1,29.15,29.15,58270.0,0.01866121132878681,,29.7,0.8780487804878052,4,3.5816615897603645,0.9722222222222232,09:37:00,12:10:00,-0.5530303030303038,-0.07512864493996574,-0.04459691252144085,-0.0010291595197255965,-0.12075471698113219,14830922.0,448561235.89,-0.007512864493996574,-0.004459691252144085,-0.00010291595197255966,-0.012075471698113219,0.31316720947310206,0.1854782808142056,-0.1241048018944532,0.3745406883928546,,,29.0,30.36,31.03,30.81,32.31,31.5,-0.03787878787878755,0.30555555555555597,0.4747474747474757,0.4191919191919195,0.7979797979797995,0.5934343434343442
2017-02-24,PAVM,19.999999999999996,536400517.09999996,7.68,7.68,1100.0,0.17761989342806395,,6.8,3.1999999999999993,4,2.660784783810916,0.0,09:30:00,09:30:00,1.2343750000000007,0.20572916666666669,0.06510416666666667,-0.08203125000000011,0.18880208333333326,13726.0,94572.14,0.02057291666666667,0.006510416666666668,-0.00820312500000001,0.01888020833333333,0.3337401261397687,0.19198869748087224,-0.13230792689445323,0.3934208967261879,,,0.0,6.7,0.0,0.0,0.0,0.0,,-0.765625,,,,
2017-02-27,CLRB,22.429906542056077,135644806.08,26.2,2.62,15786.8,0.012559876371125937,,28.2,0.7058823529411764,0,2.8554494666836336,0.06250000000000014,,09:30:00,0.8333333333333333,0.15267175572519084,0.007633587786259651,0.0038167938931296897,0.16412213740458018,2857270.0,69145934.0,0.015267175572519085,0.0007633587786259651,0.000381679389312969,0.01641221374045802,0.34900730171228783,0.1927520562594982,-0.13192624750514026,0.40983311046664594,,,25.1,24.4,22.899,22.3,0.0,0.0,-0.22916666666666619,-0.3750000000000001,-0.6877083333333329,-0.8124999999999996,,
2017-02-27,PIRS,16.666666666666675,145565589.46,2.24,2.24,165273.0,0.759685154899046,,2.4,0.666666666666667,0,2.3968123726268944,0.0,,09:30:00,0.6875,0.0982142857142858,0.0,-0.008928571428571435,0.08928571428571436,1081455.0,2303499.15,0.00982142857142858,0.0,-0.0008928571428571436,0.008928571428571437,0.3588287302837164,0.1927520562594982,-0.1328191046479974,0.4187616818952174,,,2.1898,2.0629,2.0,2.02,0.0,0.0,-0.15687500000000063,-0.5534375000000004,-0.75,-0.6875,,
2017-03-01,BGFV,16.728624535315983,339123734.4,15.7,15.7,38643.0,0.040411597395369384,,15.9,0.9183673469387752,2,2.4328952537425006,0.033955555555556155,,09:30:00,0.2222222222222222,0.03184713375796178,-0.012738853503184669,0.0031847133757961104,0.022292993630573226,2272905.0,35116382.25,0.0031847133757961785,-0.001273885350318467,0.00031847133757961104,0.0022292993630573226,0.3620134436595126,0.19147817090917973,-0.13250063331041778,0.4209909812582747,,,14.8,15.175,14.8,15.225,15.125,15.25,-0.39999999999999936,-0.2333333333333327,-0.39999999999999936,-0.21111111111111094,-0.25555555555555526,-0.19999999999999968
2017-03-01,CLNE,23.26530612244897,638033021.3399999,3.02,3.02,594238.0,0.2984944924707545,,3.49,0.5480769230769229,2,4.039470346381308,0.17543859649122828,,09:30:00,0.28070175438596523,0.052980132450331174,0.08609271523178816,-0.0033112582781457717,0.13576158940397356,9939392.0,29221812.48,0.005298013245033118,0.008609271523178816,-0.0003311258278145772,0.013576158940397357,0.3673114569045457,0.20008744243235854,-0.13283175913823236,0.4345671401986721,,,2.96,2.96,2.845,2.885,2.805,2.73,-0.10526315789473696,-0.10526315789473696,-0.3070175438596489,-0.23684210526315835,-0.3771929824561402,-0.5087719298245617
2017-03-01,DVAX,37.77777777777778,827669710.8000001,6.2,6.2,1198398.0,0.4002198674830533,,6.25,0.9714285714285715,2,5.401170456094478,0.7352941176470588,09:30:00,10:12:00,-0.411764705882353,-0.11290322580645164,0.04032258064516129,0.03225806451612906,-0.04032258064516129,20196615.0,132287828.25000001,-0.011290322580645164,0.004032258064516129,0.0032258064516129063,-0.004032258064516129,0.35602113432390053,0.20411970049687467,-0.12960595268661945,0.43053488213415597,,,6.3,6.275,6.85,6.975,7.025,6.9,0.05882352941176449,0.04411764705882363,0.38235294117647023,0.4558823529411761,0.4852941176470589,0.411764705882353
2017-03-02,AUPH,60.377358490566046,587406662.85,5.95,5.95,3052374.0,0.4600834074835516,,6.36,0.8452830188679245,3,11.329870041258397,0.02232142857142849,,09:30:00,0.6339285714285713,0.23865546218487393,-0.018487394957983096,-0.02857142857142856,0.19159663865546228,47961227.0,251316829.48000002,0.023865546218487396,-0.0018487394957983098,-0.0028571428571428563,0.01915966386554623,0.37988668054238794,0.20227096100107636,-0.13246309554376232,0.4496945459997022,,,5.55,5.4,5.27,5.1748,5.11,4.4601,-0.17857142857142871,-0.2455357142857142,-0.3035714285714288,-0.3460714285714285,-0.3749999999999999,-0.6651339285714287
2017-03-03,ONCS,17.164179104477604,57820514.01,15.7,1.57,103641.09999999999,0.06381036823745184,,17.7,0.5348837209302324,4,2.134972073659587,0.17391304347826186,,09:30:00,0.4347826086956524,0.06369426751592357,-0.012738853503184669,0.012738853503184669,0.06369426751592357,3904259.0,59344736.8,0.006369426751592357,-0.001273885350318467,0.001273885350318467,0.006369426751592357,0.3862561072939803,0.2009970756507579,-0.13118921019344384,0.45606397275129457,,,15.15,15.176,14.922,14.8,0.0,0.0,-0.23913043478260834,-0.22782608695652146,-0.338260869565217,-0.39130434782608653,,
2017-03-03,BIOS,21.232876712328764,178385169.23076925,7.08,1.77,63542.5,0.02256452778463336,,7.96,0.5849056603773582,4,3.871446351664267,0.5483870967741932,,09:39:00,-0.22580645161290339,-0.039548022598870095,-0.2372881355932203,-0.005649717514124299,-0.2824858757062147,12934377.0,93386201.94000001,-0.00395480225988701,-0.02372881355932203,-0.0005649717514124299,-0.028248587570621472,0.38230130503409326,0.17726826209143587,-0.13175418194485627,0.4278153851806731,,,7.0,6.92,7.12,7.24,7.2,7.16,-0.0645161290322581,-0.1290322580645162,0.03225806451612905,0.1290322580645162,0.09677419354838716,0.0645161290322581
2017-03-03,IHT,26.315789473684227,19521514.080000002,2.16,2.16,0.0,0.0,,,,4,3.2144817993571597,0.0,,14:46:00,0.0,0.0,0.041666666666666595,-0.0046296296296295305,0.03703703703703707,430.0,928.8000000000001,0.0,0.00416666666666666,-0.00046296296296295306,0.0037037037037037073,0.38230130503409326,0.18143492875810252,-0.13221714490781922,0.4315190888843768,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017-03-06,CNCE,37.82383419689119,542079506.6,13.3,13.3,173588.0,0.1533732520116169,,13.65,0.9125000000000002,0,6.473881965244763,1.4191780821917805,09:32:00,10:20:00,-0.6410958904109588,-0.17593984962406012,-0.05413533834586457,0.02406015037593987,-0.20601503759398485,10632568.0,153853258.96,-0.017593984962406013,-0.005413533834586457,0.002406015037593987,-0.020601503759398485,0.36470732007168727,0.17602139492351607,-0.12981112987022522,0.4109175851249783,,,13.2397,14.12,15.6544,17.5,16.56,15.74,-0.01652054794520591,0.22465753424657492,0.6450410958904109,1.150684931506849,0.8931506849315062,0.6684931506849313
